task_id,task_size,frequencyNeed_claimed,memoryNeed_claimed,priority,cluster
461.0,1220466085.0,1220466085.0,767.0,88.0,6
462.0,1847707780.0,1847707780.0,901.0,82.0,6
463.0,70118868.0,70118868.0,193.0,99.0,6
464.0,495578290.0,495578290.0,835.0,95.0,6
465.0,383867409.0,383867409.0,267.0,96.0,6
466.0,776746494.0,776746494.0,128.0,92.0,6
467.0,1841848887.0,1841848887.0,170.0,82.0,6
468.0,33481276.0,33481276.0,133.0,100.0,6
469.0,1629064560.0,1629064560.0,632.0,84.0,6
470.0,934001061.0,934001061.0,520.0,91.0,6
471.0,422490923.0,422490923.0,367.0,96.0,6
472.0,398282081.0,398282081.0,135.0,96.0,6
473.0,1829655380.0,1829655380.0,258.0,82.0,6
474.0,1823913337.0,1823913337.0,294.0,82.0,6
475.0,961297968.0,961297968.0,836.0,90.0,6
476.0,249494389.0,249494389.0,616.0,98.0,6
477.0,1932993024.0,1932993024.0,138.0,81.0,6
478.0,911666912.0,911666912.0,274.0,91.0,6
479.0,1799503829.0,1799503829.0,845.0,82.0,6
480.0,1006640526.0,1006640526.0,815.0,90.0,6
481.0,1819847610.0,1819847610.0,425.0,82.0,6
482.0,1590770263.0,1590770263.0,114.0,84.0,6
483.0,1765640833.0,1765640833.0,589.0,82.0,6
484.0,552162700.0,552162700.0,664.0,94.0,6
485.0,884490794.0,884490794.0,456.0,91.0,6
486.0,1525949844.0,1525949844.0,184.0,85.0,6
487.0,1949173815.0,1949173815.0,416.0,81.0,6
488.0,1407476515.0,1407476515.0,737.0,86.0,6
489.0,1146004074.0,1146004074.0,618.0,89.0,6
490.0,1996510810.0,1996510810.0,390.0,80.0,6
491.0,1707135495.0,1707135495.0,872.0,83.0,6
492.0,1215789638.0,1215789638.0,697.0,88.0,6
493.0,1001586988.0,1001586988.0,192.0,90.0,6
494.0,1995280797.0,1995280797.0,471.0,80.0,6
495.0,860246587.0,860246587.0,740.0,91.0,6
496.0,1828790351.0,1828790351.0,193.0,82.0,6
497.0,1678537224.0,1678537224.0,990.0,83.0,6
498.0,675181079.0,675181079.0,372.0,93.0,6
499.0,1325150346.0,1325150346.0,573.0,87.0,6
500.0,1698101630.0,1698101630.0,609.0,83.0,6
501.0,1976703544.0,1976703544.0,416.0,80.0,6
502.0,1960487721.0,1960487721.0,811.0,80.0,6
503.0,1054074346.0,1054074346.0,611.0,89.0,6
504.0,1721170850.0,1721170850.0,252.0,83.0,6
505.0,649287349.0,649287349.0,258.0,94.0,6
506.0,1338350304.0,1338350304.0,113.0,87.0,6
507.0,547440549.0,547440549.0,157.0,95.0,6
508.0,910837454.0,910837454.0,245.0,91.0,6
509.0,52789260.0,52789260.0,493.0,99.0,6
510.0,1899509167.0,1899509167.0,148.0,81.0,6
511.0,1498086449.0,1498086449.0,810.0,85.0,6
512.0,1847666121.0,1847666121.0,571.0,82.0,6
513.0,1618915690.0,1618915690.0,444.0,84.0,6
514.0,414699126.0,414699126.0,780.0,96.0,6
515.0,1321878968.0,1321878968.0,952.0,87.0,6
516.0,1451207471.0,1451207471.0,587.0,85.0,6
517.0,220884363.0,220884363.0,682.0,98.0,6
518.0,96476731.0,96476731.0,610.0,99.0,6
519.0,1641498025.0,1641498025.0,158.0,84.0,6
520.0,68419391.0,68419391.0,328.0,99.0,6
521.0,1289669823.0,1289669823.0,482.0,87.0,6
522.0,462992420.0,462992420.0,476.0,95.0,6
523.0,823928170.0,823928170.0,109.0,92.0,6
524.0,1450855954.0,1450855954.0,249.0,85.0,6
525.0,207081167.0,207081167.0,147.0,98.0,6
526.0,1054060834.0,1054060834.0,158.0,89.0,6
527.0,78244619.0,78244619.0,930.0,99.0,6
528.0,469203830.0,469203830.0,386.0,95.0,6
529.0,1588318190.0,1588318190.0,125.0,84.0,6
530.0,1132559568.0,1132559568.0,579.0,89.0,6
531.0,254807574.0,254807574.0,562.0,97.0,6
532.0,664079432.0,664079432.0,342.0,93.0,6
533.0,1171528173.0,1171528173.0,516.0,88.0,6
534.0,1648184610.0,1648184610.0,364.0,84.0,6
535.0,990899243.0,990899243.0,109.0,90.0,6
536.0,1062897996.0,1062897996.0,760.0,89.0,6
537.0,484002997.0,484002997.0,545.0,95.0,6
538.0,321474123.0,321474123.0,529.0,97.0,6
539.0,57538337.0,57538337.0,735.0,99.0,6
540.0,1368664749.0,1368664749.0,853.0,86.0,6
541.0,1933328012.0,1933328012.0,758.0,81.0,6
542.0,1010883509.0,1010883509.0,957.0,90.0,6
543.0,1521912730.0,1521912730.0,152.0,85.0,6
544.0,58365734.0,58365734.0,654.0,99.0,6
545.0,836073959.0,836073959.0,358.0,92.0,6
546.0,1290847621.0,1290847621.0,751.0,87.0,6
547.0,541299590.0,541299590.0,491.0,95.0,6
548.0,147140005.0,147140005.0,864.0,99.0,6
549.0,719040366.0,719040366.0,446.0,93.0,6
550.0,1679227220.0,1679227220.0,689.0,83.0,6
551.0,1814747116.0,1814747116.0,723.0,82.0,6
552.0,1760520272.0,1760520272.0,914.0,82.0,6
553.0,1976785289.0,1976785289.0,105.0,80.0,6
554.0,1820727687.0,1820727687.0,657.0,82.0,6
555.0,4113551.0,4113551.0,543.0,100.0,6
556.0,281586694.0,281586694.0,378.0,97.0,6
557.0,382527638.0,382527638.0,768.0,96.0,6
558.0,220505869.0,220505869.0,242.0,98.0,6
559.0,1237992332.0,1237992332.0,551.0,88.0,6
560.0,566022769.0,566022769.0,605.0,94.0,6
561.0,1606155937.0,1606155937.0,384.0,84.0,6
562.0,922837774.0,922837774.0,920.0,91.0,6
563.0,975635413.0,975635413.0,150.0,90.0,6
564.0,758125036.0,758125036.0,762.0,92.0,6
565.0,1670304466.0,1670304466.0,877.0,83.0,6
566.0,334412483.0,334412483.0,624.0,97.0,6
567.0,298163179.0,298163179.0,264.0,97.0,6
568.0,860116456.0,860116456.0,997.0,91.0,6
569.0,965913890.0,965913890.0,652.0,90.0,6
570.0,1243062540.0,1243062540.0,129.0,88.0,6
571.0,1394811323.0,1394811323.0,730.0,86.0,6
572.0,1642929847.0,1642929847.0,473.0,84.0,6
573.0,55980458.0,55980458.0,568.0,99.0,6
574.0,1259659181.0,1259659181.0,887.0,87.0,6
575.0,248323236.0,248323236.0,787.0,98.0,6
576.0,839990844.0,839990844.0,399.0,92.0,6
577.0,461111842.0,461111842.0,327.0,95.0,6
578.0,995877575.0,995877575.0,120.0,90.0,6
579.0,1635252545.0,1635252545.0,536.0,84.0,6
580.0,58645757.0,58645757.0,711.0,99.0,6
581.0,285444840.0,285444840.0,233.0,97.0,6
582.0,991268162.0,991268162.0,241.0,90.0,6
583.0,499469722.0,499469722.0,965.0,95.0,6
584.0,1467795548.0,1467795548.0,997.0,85.0,6
585.0,1740199445.0,1740199445.0,418.0,83.0,6
586.0,365654054.0,365654054.0,984.0,96.0,6
587.0,714481196.0,714481196.0,730.0,93.0,6
588.0,1035280910.0,1035280910.0,566.0,90.0,6
589.0,1850485285.0,1850485285.0,220.0,81.0,6
590.0,1966879887.0,1966879887.0,662.0,80.0,6
591.0,1801087211.0,1801087211.0,593.0,82.0,6
592.0,1004085371.0,1004085371.0,493.0,90.0,6
593.0,1718042540.0,1718042540.0,612.0,83.0,6
594.0,776824259.0,776824259.0,941.0,92.0,6
595.0,173826723.0,173826723.0,739.0,98.0,6
596.0,932659761.0,932659761.0,583.0,91.0,6
597.0,1965526400.0,1965526400.0,541.0,80.0,6
598.0,596596114.0,596596114.0,381.0,94.0,6
599.0,200594172.0,200594172.0,609.0,98.0,6
600.0,1710889553.0,1710889553.0,247.0,83.0,6
601.0,1708854202.0,1708854202.0,660.0,83.0,6
602.0,6204469.0,6204469.0,743.0,100.0,6
603.0,437888801.0,437888801.0,389.0,96.0,6
604.0,1996228446.0,1996228446.0,452.0,80.0,6
605.0,1110733884.0,1110733884.0,271.0,89.0,6
606.0,968589628.0,968589628.0,613.0,90.0,6
607.0,308874197.0,308874197.0,837.0,97.0,6
608.0,1309024246.0,1309024246.0,722.0,87.0,6
609.0,1112034595.0,1112034595.0,939.0,89.0,6
610.0,720656401.0,720656401.0,220.0,93.0,6
611.0,1855865329.0,1855865329.0,674.0,81.0,6
612.0,559084539.0,559084539.0,931.0,94.0,6
613.0,1664170445.0,1664170445.0,940.0,83.0,6
614.0,1889139929.0,1889139929.0,248.0,81.0,6
615.0,389974263.0,389974263.0,244.0,96.0,6
616.0,1054064784.0,1054064784.0,405.0,89.0,6
617.0,968921912.0,968921912.0,411.0,90.0,6
618.0,694679399.0,694679399.0,888.0,93.0,6
619.0,1070500014.0,1070500014.0,931.0,89.0,6
620.0,1863712900.0,1863712900.0,698.0,81.0,6
621.0,1286602563.0,1286602563.0,884.0,87.0,6
622.0,1799456091.0,1799456091.0,499.0,82.0,6
623.0,949275203.0,949275203.0,856.0,91.0,6
624.0,1171800083.0,1171800083.0,489.0,88.0,6
625.0,434107002.0,434107002.0,118.0,96.0,6
626.0,1396081781.0,1396081781.0,941.0,86.0,6
627.0,1437607837.0,1437607837.0,294.0,86.0,6
628.0,1425472745.0,1425472745.0,321.0,86.0,6
629.0,1841111936.0,1841111936.0,598.0,82.0,6
630.0,793240425.0,793240425.0,516.0,92.0,6
631.0,499490265.0,499490265.0,678.0,95.0,6
632.0,1032867622.0,1032867622.0,598.0,90.0,6
633.0,1435358106.0,1435358106.0,194.0,86.0,6
634.0,1612451454.0,1612451454.0,942.0,84.0,6
635.0,113197440.0,113197440.0,218.0,99.0,6
636.0,1504528831.0,1504528831.0,303.0,85.0,6
637.0,412814000.0,412814000.0,769.0,96.0,6
638.0,1129995795.0,1129995795.0,669.0,89.0,6
639.0,1365118164.0,1365118164.0,405.0,86.0,6
640.0,316607284.0,316607284.0,834.0,97.0,6
641.0,986030772.0,986030772.0,990.0,90.0,6
642.0,819663245.0,819663245.0,112.0,92.0,6
643.0,1249079134.0,1249079134.0,490.0,88.0,6
644.0,1234087005.0,1234087005.0,929.0,88.0,6
645.0,588954761.0,588954761.0,430.0,94.0,6
646.0,229603387.0,229603387.0,243.0,98.0,6
647.0,1768807074.0,1768807074.0,454.0,82.0,6
648.0,1159735568.0,1159735568.0,168.0,88.0,6
649.0,1167051437.0,1167051437.0,703.0,88.0,6
650.0,1683182156.0,1683182156.0,540.0,83.0,6
651.0,1307730597.0,1307730597.0,285.0,87.0,6
652.0,138563795.0,138563795.0,145.0,99.0,6
653.0,386196452.0,386196452.0,642.0,96.0,6
654.0,113628481.0,113628481.0,172.0,99.0,6
655.0,1286241958.0,1286241958.0,135.0,87.0,6
656.0,541727020.0,541727020.0,457.0,95.0,6
657.0,376785515.0,376785515.0,340.0,96.0,6
658.0,1910350217.0,1910350217.0,840.0,81.0,6
659.0,1031254247.0,1031254247.0,726.0,90.0,6
660.0,1867950247.0,1867950247.0,460.0,81.0,6
661.0,1575605824.0,1575605824.0,804.0,84.0,6
662.0,632490315.0,632490315.0,916.0,94.0,6
663.0,15843579.0,15843579.0,880.0,100.0,6
664.0,1073861456.0,1073861456.0,604.0,89.0,6
665.0,1638311025.0,1638311025.0,756.0,84.0,6
666.0,547091899.0,547091899.0,803.0,95.0,6
667.0,206390936.0,206390936.0,408.0,98.0,6
668.0,225171241.0,225171241.0,314.0,98.0,6
669.0,1081591800.0,1081591800.0,369.0,89.0,6
670.0,1130909024.0,1130909024.0,816.0,89.0,6
671.0,229281547.0,229281547.0,340.0,98.0,6
672.0,1205687446.0,1205687446.0,403.0,88.0,6
673.0,688315967.0,688315967.0,692.0,93.0,6
674.0,1365455188.0,1365455188.0,542.0,86.0,6
675.0,1081629789.0,1081629789.0,818.0,89.0,6
676.0,941298558.0,941298558.0,257.0,91.0,6
677.0,1714812450.0,1714812450.0,950.0,83.0,6
678.0,743300190.0,743300190.0,618.0,93.0,6
679.0,778017861.0,778017861.0,560.0,92.0,6
680.0,502071902.0,502071902.0,958.0,95.0,6
681.0,1572584118.0,1572584118.0,460.0,84.0,6
682.0,515945890.0,515945890.0,640.0,95.0,6
683.0,51319487.0,51319487.0,541.0,99.0,6
684.0,1037253326.0,1037253326.0,855.0,90.0,6
685.0,662730996.0,662730996.0,397.0,93.0,6
686.0,1214832676.0,1214832676.0,767.0,88.0,6
687.0,678288329.0,678288329.0,110.0,93.0,6
688.0,1238176271.0,1238176271.0,663.0,88.0,6
689.0,302010945.0,302010945.0,727.0,97.0,6
690.0,955031167.0,955031167.0,908.0,90.0,6
691.0,310085349.0,310085349.0,300.0,97.0,6
692.0,487256077.0,487256077.0,585.0,95.0,6
693.0,198217506.0,198217506.0,989.0,98.0,6
694.0,307403763.0,307403763.0,296.0,97.0,6
695.0,321572863.0,321572863.0,296.0,97.0,6
696.0,1190044426.0,1190044426.0,357.0,88.0,6
697.0,1885541004.0,1885541004.0,612.0,81.0,6
698.0,1422517436.0,1422517436.0,308.0,86.0,6
699.0,1306742629.0,1306742629.0,409.0,87.0,6
700.0,1225155611.0,1225155611.0,797.0,88.0,6
701.0,4002749380.0,4002749380.0,2030.0,60.0,6
702.0,8501055722.0,8501055722.0,2934.0,15.0,2
703.0,6313569568.0,6313569568.0,2510.0,37.0,3
704.0,5574672944.0,5574672944.0,2238.0,44.0,5
705.0,9869060991.0,9869060991.0,1580.0,1.0,4
706.0,9745633592.0,9745633592.0,1141.0,3.0,4
707.0,2106887647.0,2106887647.0,918.0,79.0,6
708.0,3461608301.0,3461608301.0,290.0,65.0,6
709.0,2523886043.0,2523886043.0,1306.0,75.0,6
710.0,5360814821.0,5360814821.0,1190.0,46.0,6
711.0,6691758019.0,6691758019.0,1821.0,33.0,4
712.0,2663280699.0,2663280699.0,749.0,73.0,6
713.0,6974979403.0,6974979403.0,2792.0,30.0,2
714.0,6145167375.0,6145167375.0,301.0,39.0,6
715.0,7079815823.0,7079815823.0,479.0,29.0,4
716.0,2043041061.0,2043041061.0,2817.0,80.0,5
717.0,3526938704.0,3526938704.0,592.0,65.0,6
718.0,9938114361.0,9938114361.0,1230.0,1.0,4
719.0,3796310461.0,3796310461.0,124.0,62.0,6
720.0,5905776297.0,5905776297.0,427.0,41.0,6
721.0,1754780538.0,1754780538.0,1462.0,82.0,6
722.0,8093733417.0,8093733417.0,1858.0,19.0,4
723.0,3949412935.0,3949412935.0,791.0,61.0,6
724.0,6966427597.0,6966427597.0,249.0,30.0,4
725.0,8965847299.0,8965847299.0,833.0,10.0,4
726.0,3254019021.0,3254019021.0,1468.0,67.0,6
727.0,4757402690.0,4757402690.0,2478.0,52.0,5
728.0,7299467708.0,7299467708.0,2964.0,27.0,2
729.0,4210403049.0,4210403049.0,962.0,58.0,6
730.0,3409509683.0,3409509683.0,636.0,66.0,6
731.0,1507991133.0,1507991133.0,821.0,85.0,6
732.0,7945207490.0,7945207490.0,591.0,21.0,4
733.0,1721861877.0,1721861877.0,1404.0,83.0,6
734.0,6376313679.0,6376313679.0,1570.0,36.0,0
735.0,2613678025.0,2613678025.0,2629.0,74.0,5
736.0,2847728718.0,2847728718.0,224.0,72.0,6
737.0,8867224968.0,8867224968.0,1730.0,11.0,4
738.0,4911918785.0,4911918785.0,2317.0,51.0,5
739.0,5544997457.0,5544997457.0,2186.0,45.0,5
740.0,9583631821.0,9583631821.0,1041.0,4.0,4
741.0,8084871529.0,8084871529.0,2989.0,19.0,2
742.0,2820726663.0,2820726663.0,961.0,72.0,6
743.0,5395959717.0,5395959717.0,1109.0,46.0,6
744.0,1970922549.0,1970922549.0,2955.0,80.0,5
745.0,4263207135.0,4263207135.0,1574.0,57.0,6
746.0,1319825753.0,1319825753.0,2310.0,87.0,5
747.0,5320469197.0,5320469197.0,2091.0,47.0,6
748.0,5836556771.0,5836556771.0,1721.0,42.0,6
749.0,2147058180.0,2147058180.0,2480.0,79.0,5
750.0,8067894726.0,8067894726.0,999.0,19.0,4
751.0,9738429692.0,9738429692.0,970.0,3.0,4
752.0,2788586098.0,2788586098.0,1661.0,72.0,6
753.0,7225492223.0,7225492223.0,341.0,28.0,4
754.0,4243371959.0,4243371959.0,2116.0,58.0,5
755.0,8719293743.0,8719293743.0,1113.0,13.0,4
756.0,2292224640.0,2292224640.0,1404.0,77.0,6
757.0,3820628881.0,3820628881.0,2332.0,62.0,5
758.0,6346943367.0,6346943367.0,107.0,37.0,0
759.0,6961567751.0,6961567751.0,1375.0,30.0,4
760.0,1465515689.0,1465515689.0,1864.0,85.0,6
761.0,3922662034.0,3922662034.0,2952.0,61.0,5
762.0,7473931878.0,7473931878.0,2736.0,25.0,2
763.0,7180592762.0,7180592762.0,2438.0,28.0,2
764.0,2384683470.0,2384683470.0,1718.0,76.0,6
765.0,6440484241.0,6440484241.0,2769.0,36.0,3
766.0,5063149111.0,5063149111.0,2212.0,49.0,5
767.0,5334996338.0,5334996338.0,318.0,47.0,6
768.0,2794040360.0,2794040360.0,2683.0,72.0,5
769.0,7679853649.0,7679853649.0,1898.0,23.0,4
770.0,4181786747.0,4181786747.0,1406.0,58.0,6
771.0,5396633870.0,5396633870.0,897.0,46.0,6
772.0,2302264853.0,2302264853.0,1677.0,77.0,6
773.0,6144425033.0,6144425033.0,2764.0,39.0,3
774.0,3821626341.0,3821626341.0,214.0,62.0,6
775.0,1370239092.0,1370239092.0,1817.0,86.0,6
776.0,2863029411.0,2863029411.0,1526.0,71.0,6
777.0,9893097512.0,9893097512.0,1611.0,1.0,4
778.0,6512337535.0,6512337535.0,134.0,35.0,0
779.0,5902034272.0,5902034272.0,1843.0,41.0,6
780.0,6076794870.0,6076794870.0,982.0,39.0,6
781.0,5019740844.0,5019740844.0,498.0,50.0,6
782.0,9069349439.0,9069349439.0,2375.0,9.0,2
783.0,5446802324.0,5446802324.0,1411.0,46.0,6
784.0,1182501141.0,1182501141.0,1962.0,88.0,6
785.0,7789181880.0,7789181880.0,781.0,22.0,4
786.0,5467266514.0,5467266514.0,781.0,45.0,6
787.0,2720217060.0,2720217060.0,135.0,73.0,6
788.0,1319265636.0,1319265636.0,1807.0,87.0,6
789.0,9131353448.0,9131353448.0,1322.0,9.0,4
790.0,1336457387.0,1336457387.0,1838.0,87.0,6
791.0,4152575552.0,4152575552.0,1309.0,58.0,6
792.0,3836020341.0,3836020341.0,2947.0,62.0,5
793.0,4108194668.0,4108194668.0,1037.0,59.0,6
794.0,9353902282.0,9353902282.0,214.0,6.0,4
795.0,9214402336.0,9214402336.0,690.0,8.0,4
796.0,1744585866.0,1744585866.0,475.0,83.0,6
797.0,3911737924.0,3911737924.0,1482.0,61.0,6
798.0,5085209237.0,5085209237.0,572.0,49.0,6
799.0,4505313691.0,4505313691.0,2222.0,55.0,5
800.0,7346979484.0,7346979484.0,1361.0,27.0,4
801.0,2908447081.0,2908447081.0,728.0,71.0,6
802.0,3901031509.0,3901031509.0,1585.0,61.0,6
803.0,6664282156.0,6664282156.0,807.0,33.0,0
804.0,6079732135.0,6079732135.0,2578.0,39.0,3
805.0,8311932439.0,8311932439.0,218.0,17.0,4
806.0,8559704224.0,8559704224.0,1165.0,14.0,4
807.0,3514088825.0,3514088825.0,864.0,65.0,6
808.0,8631162077.0,8631162077.0,275.0,14.0,4
809.0,1017931117.0,1017931117.0,2838.0,90.0,5
810.0,6820104684.0,6820104684.0,1775.0,32.0,4
811.0,2002770323.0,2002770323.0,987.0,80.0,6
812.0,3527072047.0,3527072047.0,2639.0,65.0,5
813.0,6744387558.0,6744387558.0,163.0,33.0,4
814.0,6553478310.0,6553478310.0,1560.0,34.0,0
815.0,8605318594.0,8605318594.0,728.0,14.0,4
816.0,7856367521.0,7856367521.0,1449.0,21.0,4
817.0,3376071287.0,3376071287.0,1302.0,66.0,6
818.0,6992494789.0,6992494789.0,971.0,30.0,4
819.0,8821383827.0,8821383827.0,2716.0,12.0,2
820.0,7987755549.0,7987755549.0,1279.0,20.0,4
821.0,7552088150.0,7552088150.0,1257.0,24.0,4
822.0,8557738983.0,8557738983.0,1144.0,14.0,4
823.0,7133411491.0,7133411491.0,2110.0,29.0,2
824.0,8748273017.0,8748273017.0,2493.0,13.0,2
825.0,5723161822.0,5723161822.0,1683.0,43.0,6
826.0,3646550685.0,3646550685.0,1218.0,64.0,6
827.0,2785828092.0,2785828092.0,2210.0,72.0,5
828.0,1682537723.0,1682537723.0,1026.0,83.0,6
829.0,8377247174.0,8377247174.0,2892.0,16.0,2
830.0,6089588951.0,6089588951.0,2140.0,39.0,3
831.0,6721504501.0,6721504501.0,2342.0,33.0,3
832.0,5028043939.0,5028043939.0,2749.0,50.0,5
833.0,3997209864.0,3997209864.0,726.0,60.0,6
834.0,6138311558.0,6138311558.0,2338.0,39.0,3
835.0,5562809207.0,5562809207.0,176.0,44.0,6
836.0,1346114714.0,1346114714.0,555.0,87.0,6
837.0,1051111216.0,1051111216.0,1014.0,89.0,6
838.0,9860201522.0,9860201522.0,2751.0,1.0,2
839.0,9923492854.0,9923492854.0,765.0,1.0,4
840.0,2028651158.0,2028651158.0,810.0,80.0,6
841.0,4768235638.0,4768235638.0,2796.0,52.0,5
842.0,6437261846.0,6437261846.0,371.0,36.0,0
843.0,7432748786.0,7432748786.0,855.0,26.0,4
844.0,4195391979.0,4195391979.0,451.0,58.0,6
845.0,6303904746.0,6303904746.0,1133.0,37.0,0
846.0,4376211063.0,4376211063.0,737.0,56.0,6
847.0,2246456909.0,2246456909.0,1832.0,78.0,6
848.0,6613593700.0,6613593700.0,1628.0,34.0,0
849.0,9478853055.0,9478853055.0,1869.0,5.0,4
850.0,3101678583.0,3101678583.0,1679.0,69.0,6
851.0,8854817230.0,8854817230.0,1687.0,11.0,4
852.0,6415748863.0,6415748863.0,2376.0,36.0,3
853.0,1664787969.0,1664787969.0,2609.0,83.0,5
854.0,9940709334.0,9940709334.0,1759.0,1.0,4
855.0,4947221351.0,4947221351.0,1344.0,51.0,6
856.0,1275633147.0,1275633147.0,1803.0,87.0,6
857.0,4066315583.0,4066315583.0,2491.0,59.0,5
858.0,2953433627.0,2953433627.0,2128.0,70.0,5
859.0,2057435167.0,2057435167.0,2014.0,79.0,6
860.0,6414575846.0,6414575846.0,602.0,36.0,0
861.0,2737244253.0,2737244253.0,2483.0,73.0,5
862.0,8037818801.0,8037818801.0,2943.0,20.0,2
863.0,4345895150.0,4345895150.0,1869.0,57.0,6
864.0,3617382014.0,3617382014.0,2529.0,64.0,5
865.0,5373369445.0,5373369445.0,1443.0,46.0,6
866.0,6363649118.0,6363649118.0,2460.0,36.0,3
867.0,7879776804.0,7879776804.0,1927.0,21.0,4
868.0,1489627253.0,1489627253.0,2603.0,85.0,5
869.0,7583061584.0,7583061584.0,2764.0,24.0,2
870.0,1902251631.0,1902251631.0,233.0,81.0,6
871.0,7244133664.0,7244133664.0,1541.0,28.0,4
872.0,3311158009.0,3311158009.0,2563.0,67.0,5
873.0,7264077192.0,7264077192.0,1235.0,27.0,4
874.0,8807667133.0,8807667133.0,1152.0,12.0,4
875.0,9029155836.0,9029155836.0,2493.0,10.0,2
876.0,1970308178.0,1970308178.0,1404.0,80.0,6
877.0,5713577274.0,5713577274.0,1160.0,43.0,6
878.0,7841594235.0,7841594235.0,283.0,22.0,4
879.0,9671895555.0,9671895555.0,2042.0,3.0,2
880.0,8849138340.0,8849138340.0,2649.0,12.0,2
881.0,3055785854.0,3055785854.0,1005.0,69.0,6
882.0,2273562692.0,2273562692.0,2890.0,77.0,5
883.0,9267419695.0,9267419695.0,1413.0,7.0,4
884.0,6532139663.0,6532139663.0,1248.0,35.0,0
885.0,2270058957.0,2270058957.0,1927.0,77.0,6
886.0,2565117137.0,2565117137.0,2879.0,74.0,5
887.0,5636562605.0,5636562605.0,344.0,44.0,6
888.0,9108085518.0,9108085518.0,1421.0,9.0,4
889.0,5000598059.0,5000598059.0,2283.0,50.0,5
890.0,1486319791.0,1486319791.0,2008.0,85.0,6
891.0,7058869586.0,7058869586.0,237.0,29.0,4
892.0,7335968449.0,7335968449.0,982.0,27.0,4
893.0,6652606507.0,6652606507.0,1698.0,33.0,0
894.0,9211867934.0,9211867934.0,1248.0,8.0,4
895.0,2738991867.0,2738991867.0,2162.0,73.0,5
896.0,7362305530.0,7362305530.0,291.0,26.0,4
897.0,1176904811.0,1176904811.0,376.0,88.0,6
898.0,4011436471.0,4011436471.0,2412.0,60.0,5
899.0,8112582131.0,8112582131.0,2946.0,19.0,2
900.0,1678579894.0,1678579894.0,171.0,83.0,6
901.0,3185141441.0,3185141441.0,1279.0,68.0,6
