task_id,task_size,frequencyNeed_claimed,memoryNeed_claimed,priority,cluster
990.0,1404672006.0,1404672006.0,701.0,86.0,6
991.0,9631019214.0,9631019214.0,2829.0,4.0,2
992.0,8897361044.0,8897361044.0,263.0,11.0,4
993.0,8103235382.0,8103235382.0,2379.0,19.0,2
994.0,3260596102.0,3260596102.0,1448.0,67.0,6
995.0,8125439106.0,8125439106.0,266.0,19.0,4
996.0,8521883772.0,8521883772.0,1751.0,15.0,4
997.0,1149002778.0,1149002778.0,117.0,89.0,6
998.0,6230745485.0,6230745485.0,198.0,38.0,6
999.0,4198019612.0,4198019612.0,319.0,58.0,6
