task_id,task_size,frequencyNeed_claimed,memoryNeed_claimed,priority,cluster
792.0,3836020341.0,3836020341.0,2947.0,62.0,5
793.0,4108194668.0,4108194668.0,1037.0,59.0,6
794.0,9353902282.0,9353902282.0,214.0,6.0,4
795.0,9214402336.0,9214402336.0,690.0,8.0,4
796.0,1744585866.0,1744585866.0,475.0,83.0,6
797.0,3911737924.0,3911737924.0,1482.0,61.0,6
798.0,5085209237.0,5085209237.0,572.0,49.0,6
799.0,4505313691.0,4505313691.0,2222.0,55.0,5
800.0,7346979484.0,7346979484.0,1361.0,27.0,4
801.0,2908447081.0,2908447081.0,728.0,71.0,6
802.0,3901031509.0,3901031509.0,1585.0,61.0,6
803.0,6664282156.0,6664282156.0,807.0,33.0,0
804.0,6079732135.0,6079732135.0,2578.0,39.0,3
805.0,8311932439.0,8311932439.0,218.0,17.0,4
806.0,8559704224.0,8559704224.0,1165.0,14.0,4
807.0,3514088825.0,3514088825.0,864.0,65.0,6
808.0,8631162077.0,8631162077.0,275.0,14.0,4
809.0,1017931117.0,1017931117.0,2838.0,90.0,5
810.0,6820104684.0,6820104684.0,1775.0,32.0,4
811.0,2002770323.0,2002770323.0,987.0,80.0,6
812.0,3527072047.0,3527072047.0,2639.0,65.0,5
813.0,6744387558.0,6744387558.0,163.0,33.0,4
814.0,6553478310.0,6553478310.0,1560.0,34.0,0
815.0,8605318594.0,8605318594.0,728.0,14.0,4
816.0,7856367521.0,7856367521.0,1449.0,21.0,4
817.0,3376071287.0,3376071287.0,1302.0,66.0,6
818.0,6992494789.0,6992494789.0,971.0,30.0,4
819.0,8821383827.0,8821383827.0,2716.0,12.0,2
820.0,7987755549.0,7987755549.0,1279.0,20.0,4
821.0,7552088150.0,7552088150.0,1257.0,24.0,4
822.0,8557738983.0,8557738983.0,1144.0,14.0,4
823.0,7133411491.0,7133411491.0,2110.0,29.0,2
824.0,8748273017.0,8748273017.0,2493.0,13.0,2
825.0,5723161822.0,5723161822.0,1683.0,43.0,6
826.0,3646550685.0,3646550685.0,1218.0,64.0,6
827.0,2785828092.0,2785828092.0,2210.0,72.0,5
828.0,1682537723.0,1682537723.0,1026.0,83.0,6
829.0,8377247174.0,8377247174.0,2892.0,16.0,2
830.0,6089588951.0,6089588951.0,2140.0,39.0,3
831.0,6721504501.0,6721504501.0,2342.0,33.0,3
832.0,5028043939.0,5028043939.0,2749.0,50.0,5
833.0,3997209864.0,3997209864.0,726.0,60.0,6
834.0,6138311558.0,6138311558.0,2338.0,39.0,3
835.0,5562809207.0,5562809207.0,176.0,44.0,6
836.0,1346114714.0,1346114714.0,555.0,87.0,6
837.0,1051111216.0,1051111216.0,1014.0,89.0,6
838.0,9860201522.0,9860201522.0,2751.0,1.0,2
839.0,9923492854.0,9923492854.0,765.0,1.0,4
840.0,2028651158.0,2028651158.0,810.0,80.0,6
841.0,4768235638.0,4768235638.0,2796.0,52.0,5
842.0,6437261846.0,6437261846.0,371.0,36.0,0
843.0,7432748786.0,7432748786.0,855.0,26.0,4
844.0,4195391979.0,4195391979.0,451.0,58.0,6
845.0,6303904746.0,6303904746.0,1133.0,37.0,0
846.0,4376211063.0,4376211063.0,737.0,56.0,6
847.0,2246456909.0,2246456909.0,1832.0,78.0,6
848.0,6613593700.0,6613593700.0,1628.0,34.0,0
849.0,9478853055.0,9478853055.0,1869.0,5.0,4
850.0,3101678583.0,3101678583.0,1679.0,69.0,6
851.0,8854817230.0,8854817230.0,1687.0,11.0,4
852.0,6415748863.0,6415748863.0,2376.0,36.0,3
853.0,1664787969.0,1664787969.0,2609.0,83.0,5
854.0,9940709334.0,9940709334.0,1759.0,1.0,4
855.0,4947221351.0,4947221351.0,1344.0,51.0,6
856.0,1275633147.0,1275633147.0,1803.0,87.0,6
857.0,4066315583.0,4066315583.0,2491.0,59.0,5
858.0,2953433627.0,2953433627.0,2128.0,70.0,5
859.0,2057435167.0,2057435167.0,2014.0,79.0,6
860.0,6414575846.0,6414575846.0,602.0,36.0,0
861.0,2737244253.0,2737244253.0,2483.0,73.0,5
862.0,8037818801.0,8037818801.0,2943.0,20.0,2
863.0,4345895150.0,4345895150.0,1869.0,57.0,6
864.0,3617382014.0,3617382014.0,2529.0,64.0,5
865.0,5373369445.0,5373369445.0,1443.0,46.0,6
866.0,6363649118.0,6363649118.0,2460.0,36.0,3
867.0,7879776804.0,7879776804.0,1927.0,21.0,4
868.0,1489627253.0,1489627253.0,2603.0,85.0,5
869.0,7583061584.0,7583061584.0,2764.0,24.0,2
870.0,1902251631.0,1902251631.0,233.0,81.0,6
871.0,7244133664.0,7244133664.0,1541.0,28.0,4
872.0,3311158009.0,3311158009.0,2563.0,67.0,5
873.0,7264077192.0,7264077192.0,1235.0,27.0,4
874.0,8807667133.0,8807667133.0,1152.0,12.0,4
875.0,9029155836.0,9029155836.0,2493.0,10.0,2
876.0,1970308178.0,1970308178.0,1404.0,80.0,6
877.0,5713577274.0,5713577274.0,1160.0,43.0,6
878.0,7841594235.0,7841594235.0,283.0,22.0,4
879.0,9671895555.0,9671895555.0,2042.0,3.0,2
880.0,8849138340.0,8849138340.0,2649.0,12.0,2
881.0,3055785854.0,3055785854.0,1005.0,69.0,6
882.0,2273562692.0,2273562692.0,2890.0,77.0,5
883.0,9267419695.0,9267419695.0,1413.0,7.0,4
884.0,6532139663.0,6532139663.0,1248.0,35.0,0
885.0,2270058957.0,2270058957.0,1927.0,77.0,6
886.0,2565117137.0,2565117137.0,2879.0,74.0,5
887.0,5636562605.0,5636562605.0,344.0,44.0,6
888.0,9108085518.0,9108085518.0,1421.0,9.0,4
889.0,5000598059.0,5000598059.0,2283.0,50.0,5
890.0,1486319791.0,1486319791.0,2008.0,85.0,6
891.0,7058869586.0,7058869586.0,237.0,29.0,4
892.0,7335968449.0,7335968449.0,982.0,27.0,4
893.0,6652606507.0,6652606507.0,1698.0,33.0,0
894.0,9211867934.0,9211867934.0,1248.0,8.0,4
895.0,2738991867.0,2738991867.0,2162.0,73.0,5
896.0,7362305530.0,7362305530.0,291.0,26.0,4
897.0,1176904811.0,1176904811.0,376.0,88.0,6
898.0,4011436471.0,4011436471.0,2412.0,60.0,5
899.0,8112582131.0,8112582131.0,2946.0,19.0,2
900.0,1678579894.0,1678579894.0,171.0,83.0,6
901.0,3185141441.0,3185141441.0,1279.0,68.0,6
902.0,5296997950.0,5296997950.0,2065.0,47.0,6
903.0,1282478180.0,1282478180.0,2907.0,87.0,5
904.0,2883526686.0,2883526686.0,1511.0,71.0,6
905.0,7850791591.0,7850791591.0,754.0,21.0,4
906.0,5408474279.0,5408474279.0,2863.0,46.0,5
907.0,3895492511.0,3895492511.0,1998.0,61.0,6
908.0,2842305978.0,2842305978.0,1361.0,72.0,6
909.0,3335931576.0,3335931576.0,695.0,67.0,6
910.0,6060111604.0,6060111604.0,2013.0,39.0,6
911.0,3501420871.0,3501420871.0,1324.0,65.0,6
912.0,3016647143.0,3016647143.0,1562.0,70.0,6
913.0,4194143751.0,4194143751.0,256.0,58.0,6
914.0,4413936215.0,4413936215.0,1409.0,56.0,6
915.0,6395759595.0,6395759595.0,1768.0,36.0,0
916.0,5245396899.0,5245396899.0,1932.0,48.0,6
917.0,7017792534.0,7017792534.0,2276.0,30.0,2
918.0,3071905067.0,3071905067.0,1324.0,69.0,6
919.0,8697731129.0,8697731129.0,1480.0,13.0,4
920.0,5931148010.0,5931148010.0,628.0,41.0,6
921.0,7573243864.0,7573243864.0,1343.0,24.0,4
922.0,5118670156.0,5118670156.0,1976.0,49.0,6
923.0,3525981839.0,3525981839.0,2783.0,65.0,5
924.0,5560560944.0,5560560944.0,2187.0,44.0,5
925.0,6868873456.0,6868873456.0,829.0,31.0,4
926.0,4976385652.0,4976385652.0,1023.0,50.0,6
927.0,1124633834.0,1124633834.0,1198.0,89.0,6
928.0,8767399890.0,8767399890.0,1970.0,12.0,4
929.0,1629801787.0,1629801787.0,240.0,84.0,6
930.0,8036747625.0,8036747625.0,1800.0,20.0,4
931.0,8591137684.0,8591137684.0,2277.0,14.0,2
932.0,6632077207.0,6632077207.0,364.0,34.0,0
933.0,1718275835.0,1718275835.0,2668.0,83.0,5
934.0,1803753890.0,1803753890.0,1605.0,82.0,6
935.0,1504402604.0,1504402604.0,1581.0,85.0,6
936.0,9909122971.0,9909122971.0,2576.0,1.0,2
937.0,4539952210.0,4539952210.0,2270.0,55.0,5
938.0,7674048081.0,7674048081.0,2910.0,23.0,2
939.0,1500901625.0,1500901625.0,1588.0,85.0,6
940.0,5513786390.0,5513786390.0,2845.0,45.0,5
941.0,3911825567.0,3911825567.0,1362.0,61.0,6
942.0,5287229752.0,5287229752.0,1418.0,47.0,6
943.0,5157541022.0,5157541022.0,1146.0,48.0,6
944.0,3171012390.0,3171012390.0,320.0,68.0,6
945.0,7992053900.0,7992053900.0,2596.0,20.0,2
946.0,5212858214.0,5212858214.0,1166.0,48.0,6
947.0,8868936340.0,8868936340.0,559.0,11.0,4
948.0,8823493573.0,8823493573.0,859.0,12.0,4
949.0,1381328485.0,1381328485.0,1309.0,86.0,6
950.0,8798873824.0,8798873824.0,1868.0,12.0,4
951.0,7014265542.0,7014265542.0,136.0,30.0,4
952.0,2477953039.0,2477953039.0,2823.0,75.0,5
953.0,6039780138.0,6039780138.0,1610.0,40.0,6
954.0,7627759621.0,7627759621.0,381.0,24.0,4
955.0,4581075953.0,4581075953.0,1240.0,54.0,6
956.0,2162133325.0,2162133325.0,981.0,78.0,6
957.0,1983811304.0,1983811304.0,465.0,80.0,6
958.0,6189115496.0,6189115496.0,1411.0,38.0,6
959.0,2365517289.0,2365517289.0,2302.0,76.0,5
960.0,8022990889.0,8022990889.0,2684.0,20.0,2
961.0,1645793452.0,1645793452.0,2365.0,84.0,5
962.0,3229041274.0,3229041274.0,2056.0,68.0,6
963.0,1727953510.0,1727953510.0,528.0,83.0,6
964.0,9908091005.0,9908091005.0,1181.0,1.0,4
965.0,3179812878.0,3179812878.0,602.0,68.0,6
966.0,8378938823.0,8378938823.0,1975.0,16.0,4
967.0,2351977450.0,2351977450.0,1576.0,76.0,6
968.0,5523121955.0,5523121955.0,1911.0,45.0,6
969.0,2661464746.0,2661464746.0,1304.0,73.0,6
970.0,2596074552.0,2596074552.0,1452.0,74.0,6
971.0,2840135667.0,2840135667.0,1215.0,72.0,6
972.0,7884430606.0,7884430606.0,2959.0,21.0,2
973.0,6375181415.0,6375181415.0,2623.0,36.0,3
974.0,3109856638.0,3109856638.0,1029.0,69.0,6
975.0,7877167487.0,7877167487.0,1191.0,21.0,4
976.0,1505085985.0,1505085985.0,693.0,85.0,6
977.0,7787618114.0,7787618114.0,595.0,22.0,4
978.0,7115749909.0,7115749909.0,2195.0,29.0,2
979.0,9978999727.0,9978999727.0,2851.0,0.0,2
980.0,2741860787.0,2741860787.0,1416.0,73.0,6
981.0,7256885404.0,7256885404.0,2443.0,27.0,2
982.0,1479290300.0,1479290300.0,909.0,85.0,6
983.0,5098866521.0,5098866521.0,1875.0,49.0,6
984.0,7302465848.0,7302465848.0,1896.0,27.0,4
985.0,2470215360.0,2470215360.0,1115.0,75.0,6
986.0,6519684454.0,6519684454.0,1626.0,35.0,0
987.0,8979649175.0,8979649175.0,2505.0,10.0,2
988.0,2651062131.0,2651062131.0,1415.0,73.0,6
989.0,9008419487.0,9008419487.0,578.0,10.0,4
990.0,1404672006.0,1404672006.0,701.0,86.0,6
991.0,9631019214.0,9631019214.0,2829.0,4.0,2
992.0,8897361044.0,8897361044.0,263.0,11.0,4
993.0,8103235382.0,8103235382.0,2379.0,19.0,2
994.0,3260596102.0,3260596102.0,1448.0,67.0,6
995.0,8125439106.0,8125439106.0,266.0,19.0,4
996.0,8521883772.0,8521883772.0,1751.0,15.0,4
997.0,1149002778.0,1149002778.0,117.0,89.0,6
998.0,6230745485.0,6230745485.0,198.0,38.0,6
999.0,4198019612.0,4198019612.0,319.0,58.0,6
